"StichtagDatJahr","QuarSort","QuarCd","QuarLang","AlterVSort","AlterVKurz","AlterV05Sort","AlterV05Kurz","AnzBestWir"
2006,115,115,"Oerlikon",99,99,20,"95-99",3
2006,41,041,"Werd",73,73,15,"70-74",20
2006,102,102,"Wipkingen",99,99,20,"95-99",4
2006,92,092,"Altstetten",99,99,20,"95-99",1
2006,31,031,"Alt-Wiedikon",73,73,15,"70-74",80
2006,11,011,"Rathaus",9,9,2,"5-9",11
2006,31,031,"Alt-Wiedikon",88,88,18,"85-89",28
2006,81,081,"Seefeld",98,98,20,"95-99",2
2006,72,072,"Hottingen",85,85,18,"85-89",48
2006,81,081,"Seefeld",91,91,19,"90-94",11
2006,83,083,"Weinegg",99,99,20,"95-99",2
2006,74,074,"Witikon",99,99,20,"95-99",1
2006,119,119,"Seebach",94,94,19,"90-94",11
2006,73,073,"Hirslanden",99,99,20,"95-99",2
2006,123,123,"Hirzenbach",89,89,18,"85-89",22
2006,71,071,"Fluntern",99,99,20,"95-99",3
2006,73,073,"Hirslanden",86,86,18,"85-89",48
2006,82,082,"Mühlebach",92,92,19,"90-94",13
2006,33,033,"Friesenberg",99,99,20,"95-99",2
2006,52,052,"Escher Wyss",85,85,18,"85-89",1
2006,24,024,"Enge",99,99,20,"95-99",3
2006,33,033,"Friesenberg",93,93,19,"90-94",16
2006,21,021,"Wollishofen",99,99,20,"95-99",8
2006,34,034,"Sihlfeld",93,93,19,"90-94",29
2006,12,012,"Hochschulen",99,99,20,"95-99",1
2006,81,081,"Seefeld",89,89,18,"85-89",11
2006,72,072,"Hottingen",98,98,20,"95-99",3
2006,33,033,"Friesenberg",88,88,18,"85-89",27
2006,111,111,"Affoltern",97,97,20,"95-99",3
2006,11,011,"Rathaus",87,87,18,"85-89",2
2006,51,051,"Gewerbeschule",98,98,20,"95-99",1
2006,41,041,"Werd",98,98,20,"95-99",3
2006,12,012,"Hochschulen",87,87,18,"85-89",8
2006,83,083,"Weinegg",92,92,19,"90-94",11
2006,123,123,"Hirzenbach",98,98,20,"95-99",1
2006,121,121,"Saatlen",98,98,20,"95-99",1
2006,119,119,"Seebach",98,98,20,"95-99",3
2006,34,034,"Sihlfeld",88,88,18,"85-89",57
2006,101,101,"Höngg",98,98,20,"95-99",4
2006,101,101,"Höngg",97,97,20,"95-99",8
2006,23,023,"Leimbach",71,71,15,"70-74",42
2006,34,034,"Sihlfeld",94,94,19,"90-94",17
2006,13,013,"Lindenhof",98,98,20,"95-99",0
2006,21,021,"Wollishofen",71,71,15,"70-74",128
2006,101,101,"Höngg",93,93,19,"90-94",29
2005,42,042,"Langstrasse",88,88,18,"85-89",8
2005,82,082,"Mühlebach",89,89,18,"85-89",9
2005,82,082,"Mühlebach",98,98,20,"95-99",3
2005,24,024,"Enge",90,90,19,"90-94",16
2005,72,072,"Hottingen",98,98,20,"95-99",9
2005,12,012,"Hochschulen",71,71,15,"70-74",4
2005,92,092,"Altstetten",92,92,19,"90-94",32
2005,42,042,"Langstrasse",98,98,20,"95-99",2
2005,102,102,"Wipkingen",83,83,17,"80-84",83
2005,24,024,"Enge",89,89,18,"85-89",32
2005,21,021,"Wollishofen",89,89,18,"85-89",55
2005,123,123,"Hirzenbach",97,97,20,"95-99",2
2005,121,121,"Saatlen",97,97,20,"95-99",2
2005,119,119,"Seebach",97,97,20,"95-99",5
2005,72,072,"Hottingen",96,96,20,"95-99",10
2005,102,102,"Wipkingen",97,97,20,"95-99",9
2005,74,074,"Witikon",97,97,20,"95-99",9
2005,92,092,"Altstetten",97,97,20,"95-99",5
2005,83,083,"Weinegg",97,97,20,"95-99",3
2005,101,101,"Höngg",97,97,20,"95-99",7
2005,73,073,"Hirslanden",97,97,20,"95-99",4
2005,91,091,"Albisrieden",97,97,20,"95-99",9
2005,13,013,"Lindenhof",94,94,19,"90-94",0
2005,72,072,"Hottingen",89,89,18,"85-89",45
2005,42,042,"Langstrasse",85,85,18,"85-89",23
2005,72,072,"Hottingen",97,97,20,"95-99",4
2005,52,052,"Escher Wyss",89,89,18,"85-89",2
2005,31,031,"Alt-Wiedikon",85,85,18,"85-89",43
2005,71,071,"Fluntern",97,97,20,"95-99",4
2005,34,034,"Sihlfeld",90,90,19,"90-94",46
2005,33,033,"Friesenberg",90,90,19,"90-94",24
2005,51,051,"Gewerbeschule",97,97,20,"95-99",3
2005,44,044,"Hard",97,97,20,"95-99",1
2005,42,042,"Langstrasse",89,89,18,"85-89",7
2005,63,063,"Oberstrass",97,97,20,"95-99",5
2005,82,082,"Mühlebach",96,96,20,"95-99",2
2005,14,014,"City",89,89,18,"85-89",1
2005,13,013,"Lindenhof",89,89,18,"85-89",2
2005,41,041,"Werd",97,97,20,"95-99",5
2005,44,044,"Hard",9,9,2,"5-9",94
2005,102,102,"Wipkingen",71,71,15,"70-74",76
2005,34,034,"Sihlfeld",84,84,17,"80-84",85
2005,11,011,"Rathaus",89,89,18,"85-89",3
2005,102,102,"Wipkingen",74,74,15,"70-74",90
2005,52,052,"Escher Wyss",97,97,20,"95-99",1
2005,102,102,"Wipkingen",92,92,19,"90-94",38
2005,83,083,"Weinegg",83,83,17,"80-84",25
2005,33,033,"Friesenberg",85,85,18,"85-89",57
2005,123,123,"Hirzenbach",88,88,18,"85-89",25
2005,14,014,"City",97,97,20,"95-99",0
2005,13,013,"Lindenhof",97,97,20,"95-99",0
2005,102,102,"Wipkingen",88,88,18,"85-89",51
2005,123,123,"Hirzenbach",96,96,20,"95-99",5
2005,119,119,"Seebach",96,96,20,"95-99",10
2005,102,102,"Wipkingen",96,96,20,"95-99",11
2005,83,083,"Weinegg",88,88,18,"85-89",12
2005,51,051,"Gewerbeschule",90,90,19,"90-94",18
2005,115,115,"Oerlikon",91,91,19,"90-94",28
2005,115,115,"Oerlikon",96,96,20,"95-99",8
2005,34,034,"Sihlfeld",97,97,20,"95-99",12
2005,44,044,"Hard",82,82,17,"80-84",61
2005,73,073,"Hirslanden",93,93,19,"90-94",20
2005,12,012,"Hochschulen",85,85,18,"85-89",4
2005,92,092,"Altstetten",96,96,20,"95-99",6
2005,33,033,"Friesenberg",97,97,20,"95-99",6
2005,23,023,"Leimbach",89,89,18,"85-89",17
2005,44,044,"Hard",95,95,20,"95-99",3
2005,92,092,"Altstetten",94,94,19,"90-94",16
2005,61,061,"Unterstrass",97,97,20,"95-99",9
2005,83,083,"Weinegg",96,96,20,"95-99",6
2005,31,031,"Alt-Wiedikon",97,97,20,"95-99",4
2005,81,081,"Seefeld",96,96,20,"95-99",1
2005,74,074,"Witikon",96,96,20,"95-99",4
2005,24,024,"Enge",97,97,20,"95-99",2
2005,61,061,"Unterstrass",95,95,20,"95-99",12
2005,71,071,"Fluntern",96,96,20,"95-99",3
2005,63,063,"Oberstrass",96,96,20,"95-99",7
2005,123,123,"Hirzenbach",72,72,15,"70-74",90
2005,61,061,"Unterstrass",96,96,20,"95-99",4
2005,11,011,"Rathaus",72,72,15,"70-74",22
2005,42,042,"Langstrasse",96,96,20,"95-99",3
2005,121,121,"Saatlen",72,72,15,"70-74",46
2005,119,119,"Seebach",72,72,15,"70-74",158
2005,51,051,"Gewerbeschule",96,96,20,"95-99",4
2005,91,091,"Albisrieden",88,88,18,"85-89",75
2005,44,044,"Hard",96,96,20,"95-99",5
2005,21,021,"Wollishofen",97,97,20,"95-99",16
2005,41,041,"Werd",96,96,20,"95-99",5
2005,51,051,"Gewerbeschule",95,95,20,"95-99",4
2005,34,034,"Sihlfeld",96,96,20,"95-99",10
2005,33,033,"Friesenberg",96,96,20,"95-99",6
2005,31,031,"Alt-Wiedikon",96,96,20,"95-99",7
2005,123,123,"Hirzenbach",84,84,17,"80-84",59
2005,21,021,"Wollishofen",96,96,20,"95-99",17
2005,81,081,"Seefeld",97,97,20,"95-99",2
2005,121,121,"Saatlen",84,84,17,"80-84",21
2005,73,073,"Hirslanden",99,99,20,"95-99",2
2005,122,122,"Schwamendingen-Mitte",88,88,18,"85-89",33
2005,119,119,"Seebach",88,88,18,"85-89",45
2005,115,115,"Oerlikon",88,88,18,"85-89",46
2005,101,101,"Höngg",92,92,19,"90-94",37
2005,42,042,"Langstrasse",75,75,16,"75-79",36
2005,24,024,"Enge",75,75,16,"75-79",60
2005,122,122,"Schwamendingen-Mitte",95,95,20,"95-99",8
2005,115,115,"Oerlikon",95,95,20,"95-99",8
2005,83,083,"Weinegg",93,93,19,"90-94",14
2005,12,012,"Hochschulen",84,84,17,"80-84",12
2005,71,071,"Fluntern",90,90,19,"90-94",25
2005,101,101,"Höngg",95,95,20,"95-99",16
2005,63,063,"Oberstrass",88,88,18,"85-89",38
2005,91,091,"Albisrieden",95,95,20,"95-99",24
2005,61,061,"Unterstrass",88,88,18,"85-89",50
2005,52,052,"Escher Wyss",88,88,18,"85-89",2
2005,13,013,"Lindenhof",96,96,20,"95-99",0
2005,83,083,"Weinegg",94,94,19,"90-94",10
2005,34,034,"Sihlfeld",94,94,19,"90-94",27
2005,111,111,"Affoltern",70,70,15,"70-74",179
2005,92,092,"Altstetten",88,88,18,"85-89",47
2005,111,111,"Affoltern",95,95,20,"95-99",8
2005,115,115,"Oerlikon",71,71,15,"70-74",116
2005,73,073,"Hirslanden",90,90,19,"90-94",26
2005,82,082,"Mühlebach",95,95,20,"95-99",4
2005,81,081,"Seefeld",88,88,18,"85-89",13
2005,74,074,"Witikon",88,88,18,"85-89",40
2005,74,074,"Witikon",95,95,20,"95-99",12
2005,73,073,"Hirslanden",95,95,20,"95-99",12
2005,71,071,"Fluntern",95,95,20,"95-99",8
2005,34,034,"Sihlfeld",88,88,18,"85-89",53
2005,72,072,"Hottingen",95,95,20,"95-99",11
2005,31,031,"Alt-Wiedikon",88,88,18,"85-89",26
2005,72,072,"Hottingen",70,70,15,"70-74",75
2005,91,091,"Albisrieden",85,85,18,"85-89",115
2005,34,034,"Sihlfeld",95,95,20,"95-99",15
2005,23,023,"Leimbach",87,87,18,"85-89",28
2005,33,033,"Friesenberg",95,95,20,"95-99",7
2005,101,101,"Höngg",72,72,15,"70-74",223
2005,24,024,"Enge",95,95,20,"95-99",5
2005,23,023,"Leimbach",95,95,20,"95-99",7
2005,122,122,"Schwamendingen-Mitte",84,84,17,"80-84",51
2005,21,021,"Wollishofen",95,95,20,"95-99",26
2005,91,091,"Albisrieden",72,72,15,"70-74",179
2005,42,042,"Langstrasse",95,95,20,"95-99",4
2005,82,082,"Mühlebach",72,72,15,"70-74",30
2005,119,119,"Seebach",84,84,17,"80-84",83
2005,92,092,"Altstetten",90,90,19,"90-94",33
2005,102,102,"Wipkingen",93,93,19,"90-94",26
2005,101,101,"Höngg",82,82,17,"80-84",148
2005,122,122,"Schwamendingen-Mitte",94,94,19,"90-94",4
2005,81,081,"Seefeld",94,94,19,"90-94",4
2005,119,119,"Seebach",92,92,19,"90-94",17
2005,115,115,"Oerlikon",94,94,19,"90-94",14
2005,73,073,"Hirslanden",88,88,18,"85-89",35
2005,13,013,"Lindenhof",9,9,2,"5-9",3
2005,83,083,"Weinegg",84,84,17,"80-84",24
2005,82,082,"Mühlebach",94,94,19,"90-94",3
2005,71,071,"Fluntern",88,88,18,"85-89",26
2005,115,115,"Oerlikon",90,90,19,"90-94",23
2005,102,102,"Wipkingen",94,94,19,"90-94",14
2005,121,121,"Saatlen",85,85,18,"85-89",16
2005,44,044,"Hard",88,88,18,"85-89",31
2005,73,073,"Hirslanden",94,94,19,"90-94",12
2005,41,041,"Werd",88,88,18,"85-89",8
2005,101,101,"Höngg",79,79,16,"75-79",179
2005,12,012,"Hochschulen",97,97,20,"95-99",3
2005,42,042,"Langstrasse",94,94,19,"90-94",4
2005,13,013,"Lindenhof",98,98,20,"95-99",0
2005,82,082,"Mühlebach",91,91,19,"90-94",15
2005,122,122,"Schwamendingen-Mitte",96,96,20,"95-99",3
2005,111,111,"Affoltern",97,97,20,"95-99",4
2005,63,063,"Oberstrass",94,94,19,"90-94",16
2005,33,033,"Friesenberg",88,88,18,"85-89",23
2005,82,082,"Mühlebach",85,85,18,"85-89",27
2005,42,042,"Langstrasse",97,97,20,"95-99",2
2005,31,031,"Alt-Wiedikon",94,94,19,"90-94",12
2005,24,024,"Enge",94,94,19,"90-94",13
2005,31,031,"Alt-Wiedikon",92,92,19,"90-94",16
2005,74,074,"Witikon",84,84,17,"80-84",96
2005,21,021,"Wollishofen",94,94,19,"90-94",29
2005,11,011,"Rathaus",91,91,19,"90-94",2
2005,23,023,"Leimbach",94,94,19,"90-94",3
2005,12,012,"Hochschulen",88,88,18,"85-89",5
2005,63,063,"Oberstrass",93,93,19,"90-94",12
2005,12,012,"Hochschulen",94,94,19,"90-94",5
2005,111,111,"Affoltern",96,96,20,"95-99",3
2005,33,033,"Friesenberg",94,94,19,"90-94",11
2005,82,082,"Mühlebach",70,70,15,"70-74",34
2005,123,123,"Hirzenbach",95,95,20,"95-99",3
2005,119,119,"Seebach",95,95,20,"95-99",7
2005,92,092,"Altstetten",95,95,20,"95-99",14
2005,81,081,"Seefeld",95,95,20,"95-99",2
2005,14,014,"City",91,91,19,"90-94",0
2005,111,111,"Affoltern",93,93,19,"90-94",6
2005,123,123,"Hirzenbach",94,94,19,"90-94",11
2005,119,119,"Seebach",94,94,19,"90-94",13
2005,91,091,"Albisrieden",96,96,20,"95-99",10
2005,101,101,"Höngg",94,94,19,"90-94",14
2005,91,091,"Albisrieden",94,94,19,"90-94",20
2005,81,081,"Seefeld",93,93,19,"90-94",5
2005,101,101,"Höngg",93,93,19,"90-94",26
2005,91,091,"Albisrieden",93,93,19,"90-94",22
2005,61,061,"Unterstrass",94,94,19,"90-94",18
2005,31,031,"Alt-Wiedikon",83,83,17,"80-84",59
2005,41,041,"Werd",89,89,18,"85-89",7
2005,61,061,"Unterstrass",72,72,15,"70-74",146
2005,72,072,"Hottingen",93,93,19,"90-94",24
2005,122,122,"Schwamendingen-Mitte",93,93,19,"90-94",10
2005,21,021,"Wollishofen",91,91,19,"90-94",52
2005,92,092,"Altstetten",93,93,19,"90-94",18
2005,13,013,"Lindenhof",87,87,18,"85-89",0
2005,51,051,"Gewerbeschule",93,93,19,"90-94",11
2005,44,044,"Hard",93,93,19,"90-94",10
2005,119,119,"Seebach",89,89,18,"85-89",42
2005,74,074,"Witikon",93,93,19,"90-94",21
2005,41,041,"Werd",93,93,19,"90-94",3
2005,61,061,"Unterstrass",93,93,19,"90-94",30
2005,52,052,"Escher Wyss",83,83,17,"80-84",6
2005,33,033,"Friesenberg",93,93,19,"90-94",18
2005,41,041,"Werd",84,84,17,"80-84",15
2005,24,024,"Enge",93,93,19,"90-94",9
2005,111,111,"Affoltern",87,87,18,"85-89",42
2005,21,021,"Wollishofen",93,93,19,"90-94",35
2005,111,111,"Affoltern",92,92,19,"90-94",24
2005,74,074,"Witikon",85,85,18,"85-89",76
2005,73,073,"Hirslanden",96,96,20,"95-99",7
2005,13,013,"Lindenhof",93,93,19,"90-94",1
2005,72,072,"Hottingen",92,92,19,"90-94",18
2005,82,082,"Mühlebach",87,87,18,"85-89",8
2005,52,052,"Escher Wyss",92,92,19,"90-94",1
2005,42,042,"Langstrasse",92,92,19,"90-94",5
2005,115,115,"Oerlikon",74,74,15,"70-74",122
2005,71,071,"Fluntern",84,84,17,"80-84",46
2005,92,092,"Altstetten",74,74,15,"70-74",239
2005,123,123,"Hirzenbach",91,91,19,"90-94",15
2005,63,063,"Oberstrass",91,91,19,"90-94",14
2005,72,072,"Hottingen",94,94,19,"90-94",18
2005,63,063,"Oberstrass",84,84,17,"80-84",43
2005,63,063,"Oberstrass",89,89,18,"85-89",21
2005,101,101,"Höngg",91,91,19,"90-94",49
2005,121,121,"Saatlen",86,86,18,"85-89",20
2005,91,091,"Albisrieden",91,91,19,"90-94",44
2005,61,061,"Unterstrass",84,84,17,"80-84",99
2005,63,063,"Oberstrass",83,83,17,"80-84",68
2005,121,121,"Saatlen",92,92,19,"90-94",6
2005,61,061,"Unterstrass",91,91,19,"90-94",41
2005,21,021,"Wollishofen",87,87,18,"85-89",58
2005,63,063,"Oberstrass",92,92,19,"90-94",22
2005,14,014,"City",87,87,18,"85-89",2
2005,51,051,"Gewerbeschule",84,84,17,"80-84",19
2005,71,071,"Fluntern",83,83,17,"80-84",53
2005,82,082,"Mühlebach",97,97,20,"95-99",2
2005,123,123,"Hirzenbach",92,92,19,"90-94",5
2005,122,122,"Schwamendingen-Mitte",90,90,19,"90-94",18
2005,14,014,"City",72,72,15,"70-74",4
2005,74,074,"Witikon",89,89,18,"85-89",39
2005,83,083,"Weinegg",90,90,19,"90-94",14
2005,81,081,"Seefeld",90,90,19,"90-94",14
2005,74,074,"Witikon",90,90,19,"90-94",35
2005,91,091,"Albisrieden",87,87,18,"85-89",83
2005,21,021,"Wollishofen",99,99,20,"95-99",4
2005,92,092,"Altstetten",91,91,19,"90-94",41
2005,44,044,"Hard",90,90,19,"90-94",24
2005,41,041,"Werd",90,90,19,"90-94",6
2005,23,023,"Leimbach",75,75,16,"75-79",43
2005,31,031,"Alt-Wiedikon",90,90,19,"90-94",33
2005,73,073,"Hirslanden",71,71,15,"70-74",54
2005,33,033,"Friesenberg",84,84,17,"80-84",88
2005,11,011,"Rathaus",87,87,18,"85-89",4
2005,81,081,"Seefeld",92,92,19,"90-94",4
2005,31,031,"Alt-Wiedikon",84,84,17,"80-84",60
2005,123,123,"Hirzenbach",9,9,2,"5-9",134
2005,61,061,"Unterstrass",92,92,19,"90-94",46
2005,52,052,"Escher Wyss",87,87,18,"85-89",1
2005,81,081,"Seefeld",9,9,2,"5-9",13
2005,41,041,"Werd",9,9,2,"5-9",23
2005,34,034,"Sihlfeld",9,9,2,"5-9",129
2005,61,061,"Unterstrass",83,83,17,"80-84",110
2005,31,031,"Alt-Wiedikon",9,9,2,"5-9",87
2005,72,072,"Hottingen",87,87,18,"85-89",33
2005,123,123,"Hirzenbach",86,86,18,"85-89",33
2005,122,122,"Schwamendingen-Mitte",89,89,18,"85-89",27
2005,13,013,"Lindenhof",84,84,17,"80-84",9
2005,101,101,"Höngg",89,89,18,"85-89",44
2005,92,092,"Altstetten",89,89,18,"85-89",48
2005,12,012,"Hochschulen",92,92,19,"90-94",6
2005,73,073,"Hirslanden",89,89,18,"85-89",33
2005,71,071,"Fluntern",89,89,18,"85-89",14
2005,42,042,"Langstrasse",87,87,18,"85-89",6
2005,51,051,"Gewerbeschule",89,89,18,"85-89",9
2005,44,044,"Hard",92,92,19,"90-94",14
2005,34,034,"Sihlfeld",89,89,18,"85-89",35
2005,33,033,"Friesenberg",89,89,18,"85-89",30
2005,31,031,"Alt-Wiedikon",89,89,18,"85-89",25
2005,41,041,"Werd",92,92,19,"90-94",7
2005,92,092,"Altstetten",84,84,17,"80-84",143
2005,12,012,"Hochschulen",95,95,20,"95-99",3
2005,83,083,"Weinegg",86,86,18,"85-89",21
2005,119,119,"Seebach",91,91,19,"90-94",14
2005,121,121,"Saatlen",88,88,18,"85-89",11
2005,111,111,"Affoltern",88,88,18,"85-89",38
2005,51,051,"Gewerbeschule",94,94,19,"90-94",5
2005,82,082,"Mühlebach",88,88,18,"85-89",13
2005,31,031,"Alt-Wiedikon",98,98,20,"95-99",2
2005,121,121,"Saatlen",91,91,19,"90-94",5
2005,14,014,"City",92,92,19,"90-94",1
2005,13,013,"Lindenhof",92,92,19,"90-94",2
2005,11,011,"Rathaus",92,92,19,"90-94",1
2005,111,111,"Affoltern",86,86,18,"85-89",51
2005,122,122,"Schwamendingen-Mitte",87,87,18,"85-89",31
2005,41,041,"Werd",98,98,20,"95-99",2
2005,92,092,"Altstetten",87,87,18,"85-89",63
2005,24,024,"Enge",87,87,18,"85-89",28
2005,24,024,"Enge",96,96,20,"95-99",7
2005,44,044,"Hard",98,98,20,"95-99",4
2005,74,074,"Witikon",91,91,19,"90-94",40
2005,73,073,"Hirslanden",87,87,18,"85-89",34
2005,71,071,"Fluntern",87,87,18,"85-89",35
2005,51,051,"Gewerbeschule",87,87,18,"85-89",23
2005,122,122,"Schwamendingen-Mitte",99,99,20,"95-99",3
2005,31,031,"Alt-Wiedikon",87,87,18,"85-89",32
2005,44,044,"Hard",94,94,19,"90-94",11
2005,101,101,"Höngg",84,84,17,"80-84",135
2005,34,034,"Sihlfeld",91,91,19,"90-94",32
2005,115,115,"Oerlikon",99,99,20,"95-99",2
2005,122,122,"Schwamendingen-Mitte",86,86,18,"85-89",37
2005,122,122,"Schwamendingen-Mitte",91,91,19,"90-94",16
2005,92,092,"Altstetten",86,86,18,"85-89",93
2005,111,111,"Affoltern",91,91,19,"90-94",28
2005,102,102,"Wipkingen",91,91,19,"90-94",36
2005,81,081,"Seefeld",86,86,18,"85-89",17
2005,73,073,"Hirslanden",86,86,18,"85-89",41
2005,33,033,"Friesenberg",91,91,19,"90-94",20
2005,31,031,"Alt-Wiedikon",91,91,19,"90-94",22
2005,44,044,"Hard",86,86,18,"85-89",34
2005,115,115,"Oerlikon",86,86,18,"85-89",58
2005,41,041,"Werd",86,86,18,"85-89",12
2005,21,021,"Wollishofen",86,86,18,"85-89",81
2005,115,115,"Oerlikon",87,87,18,"85-89",38
2005,12,012,"Hochschulen",86,86,18,"85-89",10
2005,122,122,"Schwamendingen-Mitte",71,71,15,"70-74",93
2005,111,111,"Affoltern",85,85,18,"85-89",61
2005,122,122,"Schwamendingen-Mitte",83,83,17,"80-84",63
2005,123,123,"Hirzenbach",93,93,19,"90-94",6
2005,74,074,"Witikon",99,99,20,"95-99",3
2005,73,073,"Hirslanden",91,91,19,"90-94",35
2005,14,014,"City",9,9,2,"5-9",8
2005,83,083,"Weinegg",74,74,15,"70-74",37
2005,74,074,"Witikon",74,74,15,"70-74",119
2005,73,073,"Hirslanden",74,74,15,"70-74",44
2005,71,071,"Fluntern",99,99,20,"95-99",1
2005,71,071,"Fluntern",74,74,15,"70-74",51
2005,72,072,"Hottingen",86,86,18,"85-89",43
2005,13,013,"Lindenhof",95,95,20,"95-99",2
2005,42,042,"Langstrasse",91,91,19,"90-94",7
2005,111,111,"Affoltern",84,84,17,"80-84",75
2005,102,102,"Wipkingen",84,84,17,"80-84",76
2005,24,024,"Enge",91,91,19,"90-94",15
2005,23,023,"Leimbach",91,91,19,"90-94",17
2005,51,051,"Gewerbeschule",86,86,18,"85-89",18
2005,52,052,"Escher Wyss",84,84,17,"80-84",1
2005,42,042,"Langstrasse",84,84,17,"80-84",23
2005,23,023,"Leimbach",96,96,20,"95-99",5
2005,23,023,"Leimbach",84,84,17,"80-84",36
2005,34,034,"Sihlfeld",99,99,20,"95-99",1
2005,33,033,"Friesenberg",99,99,20,"95-99",4
2005,111,111,"Affoltern",90,90,19,"90-94",26
2005,31,031,"Alt-Wiedikon",95,95,20,"95-99",3
2005,123,123,"Hirzenbach",83,83,17,"80-84",77
2005,31,031,"Alt-Wiedikon",99,99,20,"95-99",1
2005,41,041,"Werd",94,94,19,"90-94",6
2005,119,119,"Seebach",83,83,17,"80-84",91
2005,12,012,"Hochschulen",91,91,19,"90-94",5
2005,81,081,"Seefeld",98,98,20,"95-99",2
2005,24,024,"Enge",99,99,20,"95-99",1
2005,101,101,"Höngg",83,83,17,"80-84",153
2005,91,091,"Albisrieden",86,86,18,"85-89",74
2005,51,051,"Gewerbeschule",83,83,17,"80-84",20
2005,33,033,"Friesenberg",9,9,2,"5-9",140
2005,101,101,"Höngg",90,90,19,"90-94",37
2005,34,034,"Sihlfeld",83,83,17,"80-84",96
2005,91,091,"Albisrieden",90,90,19,"90-94",45
2005,33,033,"Friesenberg",87,87,18,"85-89",35
2005,14,014,"City",83,83,17,"80-84",4
2005,13,013,"Lindenhof",83,83,17,"80-84",8
2005,11,011,"Rathaus",83,83,17,"80-84",14
2005,41,041,"Werd",95,95,20,"95-99",9
2005,34,034,"Sihlfeld",87,87,18,"85-89",63
2005,122,122,"Schwamendingen-Mitte",82,82,17,"80-84",62
2005,119,119,"Seebach",82,82,17,"80-84",92
2005,119,119,"Seebach",93,93,19,"90-94",15
2005,24,024,"Enge",86,86,18,"85-89",31
2005,92,092,"Altstetten",82,82,17,"80-84",152
2005,82,082,"Mühlebach",86,86,18,"85-89",19
2005,23,023,"Leimbach",86,86,18,"85-89",24
2005,74,074,"Witikon",82,82,17,"80-84",98
2005,73,073,"Hirslanden",82,82,17,"80-84",62
2005,11,011,"Rathaus",96,96,20,"95-99",4
2005,71,071,"Fluntern",82,82,17,"80-84",49
2005,63,063,"Oberstrass",82,82,17,"80-84",54
2005,115,115,"Oerlikon",83,83,17,"80-84",72
2005,122,122,"Schwamendingen-Mitte",74,74,15,"70-74",108
2005,51,051,"Gewerbeschule",82,82,17,"80-84",22
2005,41,041,"Werd",82,82,17,"80-84",20
2005,13,013,"Lindenhof",86,86,18,"85-89",5
2005,34,034,"Sihlfeld",82,82,17,"80-84",119
2005,33,033,"Friesenberg",82,82,17,"80-84",69
2005,123,123,"Hirzenbach",98,98,20,"95-99",3
2005,71,071,"Fluntern",94,94,19,"90-94",11
2005,51,051,"Gewerbeschule",9,9,2,"5-9",63
2005,51,051,"Gewerbeschule",74,74,15,"70-74",43
2005,111,111,"Affoltern",81,81,17,"80-84",104
2005,121,121,"Saatlen",93,93,19,"90-94",6
2005,119,119,"Seebach",98,98,20,"95-99",1
2005,72,072,"Hottingen",81,81,17,"80-84",49
2005,24,024,"Enge",74,74,15,"70-74",58
2005,71,071,"Fluntern",91,91,19,"90-94",16
2005,42,042,"Langstrasse",81,81,17,"80-84",28
2005,82,082,"Mühlebach",90,90,19,"90-94",14
2005,63,063,"Oberstrass",95,95,20,"95-99",5
2005,11,011,"Rathaus",93,93,19,"90-94",0
2005,24,024,"Enge",81,81,17,"80-84",43
2005,102,102,"Wipkingen",98,98,20,"95-99",5
2005,23,023,"Leimbach",81,81,17,"80-84",37
2005,72,072,"Hottingen",90,90,19,"90-94",27
2005,92,092,"Altstetten",71,71,15,"70-74",260
2005,123,123,"Hirzenbach",80,80,17,"80-84",86
2005,121,121,"Saatlen",80,80,17,"80-84",34
2005,92,092,"Altstetten",98,98,20,"95-99",2
2005,72,072,"Hottingen",84,84,17,"80-84",52
2005,23,023,"Leimbach",90,90,19,"90-94",13
2005,63,063,"Oberstrass",87,87,18,"85-89",37
2005,82,082,"Mühlebach",92,92,19,"90-94",7
2005,91,091,"Albisrieden",80,80,17,"80-84",173
2005,81,081,"Seefeld",71,71,15,"70-74",27
2005,14,014,"City",90,90,19,"90-94",1
2005,82,082,"Mühlebach",80,80,17,"80-84",35
2005,71,071,"Fluntern",9,9,2,"5-9",51
2005,52,052,"Escher Wyss",81,81,17,"80-84",5
2005,13,013,"Lindenhof",90,90,19,"90-94",2
2005,74,074,"Witikon",71,71,15,"70-74",120
2005,11,011,"Rathaus",90,90,19,"90-94",2
2005,74,074,"Witikon",94,94,19,"90-94",23
2005,83,083,"Weinegg",98,98,20,"95-99",5
2005,12,012,"Hochschulen",99,99,20,"95-99",1
2005,71,071,"Fluntern",71,71,15,"70-74",46
2005,63,063,"Oberstrass",71,71,15,"70-74",79
2005,14,014,"City",80,80,17,"80-84",5
2005,13,013,"Lindenhof",80,80,17,"80-84",4
2005,11,011,"Rathaus",80,80,17,"80-84",11
2005,121,121,"Saatlen",8,8,2,"5-9",99
2005,119,119,"Seebach",8,8,2,"5-9",138
2005,33,033,"Friesenberg",74,74,15,"70-74",70
2005,101,101,"Höngg",8,8,2,"5-9",143
2005,91,091,"Albisrieden",8,8,2,"5-9",101
2005,121,121,"Saatlen",9,9,2,"5-9",114
2005,119,119,"Seebach",9,9,2,"5-9",177
2005,74,074,"Witikon",87,87,18,"85-89",45
2005,63,063,"Oberstrass",8,8,2,"5-9",54
2005,101,101,"Höngg",96,96,20,"95-99",14
